subj_idx,rt,response,type,pre_Ne,pre_Pe
2,0.39,1,correct,6.564940687,-0.648915731
2,0.408,1,correct,-8.599853204,-7.027926814
2,0.498,1,correct,-6.314989384,-4.758401423
2,0.454,1,correct,-11.08148618,-14.04998182
2,0.388,1,correct,13.97512257,8.731496062
2,0.474,1,correct,10.31834067,4.059771487
2,0.574,1,correct,3.266812259,1.434876667
2,0.512,1,correct,-10.99364985,-7.156456004
2,0.374,1,correct,-3.633508791,12.30094527
2,0.452,1,correct,-8.960308345,-4.141308524
2,0.414,1,correct,-0.038442302,-2.254108675
2,0.554,1,correct,7.720846152,6.289193685
2,0.524,1,correct,1.651546791,-3.667785738
2,0.498,1,correct,-8.134346169,-11.16448984
2,0.614,1,correct,7.156553019,1.422290007
2,0.534,1,correct,6.84295716,-1.48455508
2,0.566,1,correct,1.560153965,-0.1452776
2,0.596,1,correct,-8.003271599,-11.25458519
2,0.39,1,correct,-9.227099403,-2.291821725
2,0.448,1,correct,8.961441414,4.51200626
2,0.464,1,correct,2.942452303,-4.263389031
2,0.514,1,correct,5.680136555,9.059881223
2,0.552,1,correct,10.64759528,0.176974605
2,0.538,1,correct,-2.320734735,-9.245614065
2,0.374,0,correct,13.77726477,13.29991311
2,0.55,1,error,13.59827676,-12.63962851
2,0.676,1,correct,11.70871696,-1.520253903
2,0.428,1,correct,-16.27812514,1.270524544
2,0.388,0,correct,-5.893564092,-1.829663591
2,0.536,1,error,10.74603531,8.742759283
2,0.464,1,correct,-7.453834866,-4.375995686
2,0.566,1,correct,0.195404263,-5.195091167
2,0.476,1,correct,-5.252007639,-2.62496977
2,0.456,1,correct,9.191594275,2.456110929
2,0.828,1,correct,8.804809985,3.931770237
2,0.504,1,correct,7.611124174,4.16171175
2,0.528,1,correct,5.426261683,0.642138744
2,0.488,1,correct,-9.567398467,-9.754819508
2,0.488,1,correct,-4.885801672,-7.409964833
2,0.536,1,correct,4.764222836,7.490089173
2,0.542,1,correct,-11.72304939,-9.668348756
2,0.614,0,correct,13.53376571,3.290112093
2,0.636,1,error,-30.99824308,18.80821125
2,0.514,1,correct,-27.5197826,-7.842463168
2,0.444,0,correct,-3.45254596,-3.902516654
2,0.562,1,error,-20.31379631,14.71483234
2,0.572,1,correct,13.29635951,1.648548991
2,0.556,1,correct,12.61075448,9.859618145
2,0.56,1,correct,-10.47990138,-0.328780045
2,0.47,1,correct,8.126033243,2.597089895
2,0.512,1,correct,-3.074100132,1.573506618
2,0.471,1,correct,7.721274661,-1.042715767
2,0.346,1,correct,-6.331760879,-5.390336018
2,0.536,1,correct,5.222296377,1.773100817
2,0.372,1,correct,2.718550647,0.403255757
2,0.526,1,correct,-5.221852832,0.389521465
2,0.372,1,correct,-7.309848997,-5.614141396
20,0.544,1,error,-20.25037172,10.41428391
20,0.56,1,correct,12.83900872,1.050561407
20,0.434,1,correct,-6.860316164,-4.218833842
20,0.502,1,correct,5.054024677,3.20535006
20,0.524,1,correct,-10.02807709,-6.500676961
20,0.516,1,correct,-5.376203501,-7.298294921
20,0.494,1,correct,8.291965767,7.924401055
20,0.45,1,correct,-5.762083537,-6.659168419
20,0.556,1,correct,-4.669546845,-3.19023734
20,0.616,1,correct,-1.505828725,-2.568665745
20,0.624,1,correct,-2.785222534,-1.688071559
20,0.478,1,correct,-5.012192883,-4.056162339
20,0.5,1,correct,-3.547753583,-0.573345959
20,0.5,1,correct,21.30682086,9.772750539
20,0.508,1,correct,-2.358263046,1.322651037
20,0.502,1,correct,3.421828594,-2.753374231
20,0.49,1,correct,-7.995573368,-6.956313168
20,0.444,1,correct,-3.787019744,-4.431898405
20,0.454,1,correct,-2.476283573,-3.913552676
20,0.546,1,correct,9.270227156,8.207841489
20,0.472,1,correct,-4.161436343,-4.550101722
20,0.53,1,correct,-6.855728809,-6.188499707
20,0.438,1,correct,2.795747917,-5.629448445
20,0.482,1,correct,-5.614347049,-1.430810236
20,0.592,1,correct,-1.756874352,0.974012299
20,0.494,1,correct,-1.272763864,-0.504062319
20,0.522,1,correct,-2.019460545,-0.787819223
20,0.52,1,correct,-5.789943387,-0.177878593
20,0.59,1,correct,-3.365692582,-0.47493173
20,0.544,1,correct,-0.252158137,0.689690302
20,0.64,1,correct,-8.295461613,-5.314658367
20,0.502,1,correct,-8.087932668,-1.524779266
20,0.672,1,correct,-9.859315529,-4.796914127
20,0.512,1,correct,-4.307188834,-4.44798906
20,0.458,1,correct,-2.99301885,-2.664292987
20,0.472,1,correct,8.516612732,8.10867399
20,0.542,1,correct,-7.759182668,-8.014015514
20,0.506,1,correct,2.033135054,1.85342606
20,0.51,1,correct,-5.113887082,3.986780716
20,0.506,1,correct,-4.801215863,-7.585164145
20,0.512,1,correct,5.529000723,-1.922864556
20,0.484,1,correct,5.891846501,3.508203187
20,0.456,1,correct,3.932861714,0.24405257
20,0.548,1,correct,-1.198035236,0.039969678
20,0.48,1,correct,0.471926472,-0.291319253
20,0.572,1,correct,4.426963222,5.199791046
20,0.484,1,correct,-8.188421003,-5.932884752
20,0.51,1,correct,-2.151242515,-6.122567988
20,0.566,1,correct,-2.726439122,-3.083843091
20,0.526,1,correct,2.463363051,-0.312704658
20,0.56,1,correct,-0.908810645,-4.252107911
20,0.564,1,correct,0.452094255,1.626469671
20,0.472,1,correct,-1.302542578,-0.876875663
20,0.46,1,correct,-4.588102482,-2.700519878
20,0.48,1,correct,-2.416534728,-2.232554408
20,0.43,1,correct,-1.525689779,-4.207301664
20,0.518,1,correct,7.183628617,-2.020924397
20,0.686,1,correct,-1.881793868,0.035229846
20,0.522,1,correct,-8.109871269,-3.84584432
20,0.562,1,correct,-2.811142898,-6.097065019
20,0.548,1,correct,1.086370025,-4.261260508
20,0.548,1,correct,-2.86946221,-3.622470393
20,0.52,1,correct,-2.203535095,-5.474502557
20,0.504,1,correct,13.30431386,15.45529251
20,0.562,1,correct,-2.506029741,0.125090638
20,0.446,1,correct,-2.634434891,1.124457795
20,0.612,1,correct,-2.276427588,-2.225121947
20,0.492,1,correct,8.163274374,1.900015067
20,0.504,1,correct,0.007506432,2.647631849
20,0.474,1,correct,-8.321307681,-0.785439673
20,0.54,1,correct,19.69767521,15.38793948
20,0.476,1,correct,8.982571245,0.154244658
20,0.598,1,correct,5.587633302,-1.374243164
20,0.506,1,correct,-5.669328417,-7.798482098
20,0.56,1,correct,-9.207999609,-11.61361582
20,0.486,1,correct,-3.997891998,0.361772138
20,0.542,1,correct,-3.697488823,-1.653113938
20,0.59,1,correct,-8.335060913,-9.263877442
20,0.446,1,correct,-0.649109461,-8.980864659
20,0.476,1,correct,0.487249858,2.101127198
20,0.45,1,correct,9.598030279,6.195426195
20,0.458,1,correct,-4.691288881,-3.747646573
20,0.496,1,correct,10.39064276,5.104148592
20,0.484,1,correct,-10.19686487,-7.953912846
20,0.42,1,correct,12.8987696,10.23806365
20,0.422,1,correct,-1.746837777,-0.58045871
20,0.452,1,correct,7.785218622,3.188212816
20,0.536,1,correct,-4.113169811,0.999188737
20,0.412,1,correct,-5.687984681,-2.209970402
20,0.516,1,correct,22.47590438,24.40892538
20,0.406,1,correct,-8.401753565,-5.018824939
20,0.478,1,correct,-5.994427635,-5.515129653
20,0.486,1,correct,-0.244460314,2.690826464
20,0.498,1,correct,-4.439396511,-5.297609114
20,0.508,1,correct,7.126386303,0.121413657
20,0.534,1,correct,-10.5165684,-5.78828978
20,0.47,1,correct,-5.4619672,-3.449173586
20,0.484,1,correct,9.333806489,4.066791412
20,0.504,1,correct,4.970368378,-1.85227042
20,0.478,1,correct,-6.136494594,-3.244478433
20,0.558,1,correct,7.724968515,7.117745673
20,0.516,1,correct,18.41663296,7.935622498
20,0.506,1,correct,-7.320344241,-9.794988802
20,0.49,1,correct,2.347421498,0.74654326
20,0.624,1,correct,22.97565888,9.72139176
20,0.506,1,correct,-5.18180317,-6.571539777
20,0.53,1,correct,0.13292879,2.002044745
20,0.476,1,correct,-7.801676706,-2.802719688
20,0.496,1,correct,-6.418133088,-5.127653008
20,0.572,1,correct,0.647975394,-3.508170155
20,0.55,1,correct,-5.733982824,-2.157672954
20,0.556,1,correct,-11.28387109,-8.84653329
20,0.538,1,correct,6.844414284,1.679216262
20,0.464,1,correct,-2.21801467,-4.008494106
20,0.5,1,correct,-5.326785456,-4.260969055
20,0.662,1,correct,-7.413090208,-3.385158059
20,0.446,1,correct,-0.081247287,-5.456309511
20,0.502,1,correct,-1.75072243,-1.258449962
20,0.524,1,correct,-2.768432116,-0.590075373
20,0.56,1,correct,11.83030172,-0.65252146
20,0.574,1,correct,-1.426146135,-3.109112755
20,0.502,1,correct,-4.569536977,-2.965371678
20,0.666,1,correct,-4.424454405,-0.025049692
20,0.502,1,correct,-11.4961902,-6.089212992
20,0.488,1,correct,-1.166708905,-1.361931212
20,0.558,1,correct,-4.717986208,-2.122781122
20,0.5,1,correct,6.802791669,2.487942239
20,0.61,1,correct,-12.54290436,-5.949861682
20,0.578,1,correct,-0.700716118,-0.657283602
20,0.522,1,correct,-8.329754472,-3.62613545
20,0.498,1,correct,-5.110714128,-3.2926166
20,0.562,1,correct,-0.521817499,-0.243661701
20,0.576,1,correct,-4.752979149,-8.656740164
20,0.522,1,correct,-6.818298406,-4.545527604
20,0.492,1,correct,-4.746735522,-3.65690765
20,0.568,1,correct,2.060480084,-3.065981958
20,0.48,1,correct,-3.609519161,-1.87873259
20,0.56,1,correct,-2.264536521,-3.381117873
20,0.55,1,correct,-13.08221333,-6.783759765
20,0.522,1,correct,-3.776171332,-5.949649721
20,0.488,1,correct,-4.56436703,-4.230440962
20,0.506,1,correct,-6.943000961,-2.558976029
20,0.544,1,correct,5.67570024,2.229915199
20,0.576,1,correct,-6.261157136,-5.78090988
20,0.458,1,correct,-2.4837947,-3.649971267
20,0.458,1,correct,-0.570173964,1.927591412
20,0.438,1,correct,-11.03581169,-0.720767545
20,0.486,1,correct,-0.599590143,4.461416535
20,0.47,1,correct,3.602020868,-4.661070218
20,0.502,1,correct,3.739863487,0.31159021
20,0.518,1,correct,12.29603748,11.8716485
20,0.46,1,correct,-2.304726242,-0.789379669
20,0.544,1,correct,-5.475177781,-4.490576851
20,0.484,1,correct,-8.857500238,-9.586457577
20,0.53,0,correct,-5.480293666,-2.083515135
20,0.548,1,error,-12.34812452,10.21576611
20,0.536,1,correct,4.020116907,3.15714085
20,0.564,1,correct,-4.750648052,1.225751388
20,0.498,1,correct,7.748320879,2.449314937
20,0.542,0,correct,-8.913346669,-0.232701013
20,0.526,1,error,-18.50085072,9.895077653
20,0.532,1,correct,-3.17424373,-4.110346863
20,0.602,1,correct,-3.260243508,-6.765470217
20,0.584,1,correct,-1.916700673,-1.664835845
20,0.626,1,correct,-6.405267713,-3.746166588
20,0.626,1,correct,-3.15331474,-2.448343067
20,0.482,1,correct,-10.31558602,-8.658631066
20,0.488,1,correct,-5.630065471,-3.668879256
20,0.592,1,correct,-1.547372692,-2.980736513
20,0.488,1,correct,7.173654272,6.803260056
20,0.56,1,correct,-6.769672491,-5.756982587
20,0.482,1,correct,13.42025002,12.60109492
20,0.566,1,correct,-1.836030498,-1.93237465
20,0.542,1,correct,-4.877016182,-5.8864054
20,0.568,1,correct,-8.804509974,-5.751537889
20,0.616,1,correct,-0.33692002,-0.275752006
20,0.572,1,correct,-5.009389886,-2.170070212
20,0.444,1,correct,4.872060569,-4.876182041
20,0.51,1,correct,17.55558877,4.522999876
20,0.538,1,correct,-5.584609769,-0.923865675
20,0.468,1,correct,-5.440590153,-4.151426511
20,0.468,1,correct,-4.950348434,-2.745249193
20,0.562,1,correct,-3.295006372,-4.968171235
20,0.478,1,correct,-2.352048,-1.845603772
20,0.554,1,correct,-9.982879914,-5.795148191
20,0.474,1,correct,12.88050452,5.109846405
20,0.582,1,correct,10.41814911,8.166782613
20,0.526,1,correct,-11.92718506,-8.963118895
20,0.482,1,correct,-4.553119339,-3.042580497
20,0.526,1,correct,10.19831971,8.759849701
20,0.56,1,correct,-4.352711556,-1.089159319
20,0.47,1,correct,-1.041622339,-0.466510603
20,0.456,1,correct,-3.062985539,-4.509614804
20,0.466,1,correct,-13.65817949,-6.642811146
20,0.464,1,correct,18.8931195,18.38131049
20,0.53,1,correct,8.199467894,2.419706488
20,0.524,1,correct,-6.782534055,-7.895015471
20,0.524,1,correct,-3.312177918,-2.782384213
20,0.532,1,correct,-3.642119066,-3.989856965
20,0.62,1,correct,-2.56696621,1.326740571
20,0.468,1,correct,4.46159899,-3.261708858
20,0.492,1,correct,-8.959702752,-5.09853064
20,0.538,1,correct,-2.210329899,-1.92257113
20,0.424,1,correct,-8.50913748,-6.721783892
20,0.694,1,correct,3.58566456,-4.446826686
20,0.464,1,correct,3.724728237,1.565918622
20,0.508,1,correct,-0.245262297,2.076189969
20,0.62,1,correct,-3.067881606,-2.696927862
20,0.474,1,correct,18.13914627,5.337149347
20,0.504,1,correct,10.17343468,1.677987627
20,0.666,1,correct,-4.566707579,-6.758075027
20,0.648,1,correct,-1.04403569,4.596190103
20,0.512,1,correct,-0.568661274,0.212926225
20,0.652,1,correct,-1.19464627,3.661466737
20,0.669,1,correct,-0.817381698,-0.185775087
20,0.532,1,correct,13.6889667,11.77342753
20,0.532,1,correct,0.350103666,3.077257791
20,0.506,1,correct,8.628810973,2.360976927
20,0.528,1,correct,-2.163873676,-1.962415204
20,0.468,1,correct,15.8375399,5.551272268
20,0.478,1,correct,-1.347815927,-1.885736306
20,0.57,1,correct,11.83082428,9.812590309
20,0.538,1,correct,4.666372244,-3.381945323
20,0.528,1,correct,16.87428783,17.25570468
20,0.504,1,correct,9.099543807,7.952657315
20,0.548,1,correct,0.541832579,-0.627404716
20,0.494,1,correct,5.43661685,-0.024983502
20,0.468,1,correct,-4.412054547,-2.314952463
20,0.586,1,correct,-5.41229996,4.699483865
20,0.484,1,correct,-3.153542078,-3.214486363
20,0.488,1,correct,1.974386612,-3.133577441
20,0.483,1,correct,7.990907466,1.675127812
20,0.592,1,correct,-7.653756477,0.01918029
20,0.476,1,correct,13.96920534,13.34448289
20,0.432,1,correct,-3.115485628,-0.269789119
20,0.514,1,correct,-5.385721081,0.862236818
20,0.498,1,correct,-6.419963661,-3.097079605
20,0.534,1,correct,-1.287995138,1.879657991
20,0.53,1,correct,-0.540967108,1.484814067
20,0.592,1,correct,-8.214551016,5.911106214
20,0.598,1,correct,-5.483390553,4.370278288
20,0.412,1,correct,-6.934072056,-4.874420643
20,0.522,1,correct,-7.532483156,-5.057959014
20,0.562,1,correct,7.914089801,5.954876763
20,0.514,1,correct,-8.40274783,-5.5364699
20,0.518,1,correct,-3.663466094,-1.051907837
20,0.498,1,correct,-6.587775595,-6.442170708
20,0.43,1,correct,2.22985101,-1.76184345
20,0.562,1,correct,-2.757930298,1.501706802
20,0.502,1,correct,-2.515307495,-3.879678861
20,0.578,1,correct,-3.916162373,-2.808801695
20,0.666,1,correct,6.594722417,2.745675837
20,0.464,1,correct,3.649847118,-1.561698813
20,0.506,1,correct,-0.272982064,-4.275706837
20,0.496,1,correct,6.157304767,3.387095338
20,0.514,1,correct,-7.842957806,-3.240625933
20,0.478,1,correct,-7.578464029,-3.138605349
20,0.556,1,correct,18.50838802,16.42136331
20,0.53,1,correct,-4.129214847,0.569360381
20,0.422,1,correct,-3.746249754,-5.247487378
20,0.43,1,correct,15.5180168,13.35310508
20,0.462,0,correct,5.103726544,0.01561845
20,0.57,1,error,-16.11816476,9.605508938
20,0.49,1,correct,-9.866560692,-7.389528815
20,0.532,1,correct,-7.945462776,-7.362532848
20,0.462,1,correct,14.84309973,5.727132328
20,0.528,1,correct,13.7801464,11.02155848
20,0.507,1,correct,-0.413469543,2.835378946
20,0.502,1,correct,-2.501317125,4.908790895
20,0.516,1,correct,14.59478158,13.72401788
20,0.59,1,correct,-3.660040938,5.839666975
20,0.538,1,correct,-2.085417195,2.046497171
20,0.546,1,correct,-2.918459076,-1.759175112
20,0.54,1,correct,3.08124256,-1.833159585
20,0.574,1,correct,20.74916882,4.690367024
20,0.632,1,correct,14.62755358,5.005630456
20,0.542,1,correct,-1.77352271,-0.804791552
20,0.546,1,correct,-3.896060052,-3.739444166
20,0.534,1,correct,-1.802532246,0.752818866
20,0.564,1,correct,-0.764559691,3.861755018
20,0.578,1,correct,12.14855929,14.33085953
20,0.558,1,correct,-1.605148579,-1.60888779
20,0.566,1,correct,-9.10024188,-4.503771016
20,0.514,1,correct,1.933480577,4.530963373
20,0.472,1,correct,10.76477114,6.617195078
20,0.486,1,correct,-5.263156561,-8.106003249
20,0.546,1,correct,12.12943889,10.74942322
20,0.472,1,correct,-2.753650751,0.968495815
20,0.536,1,correct,9.323986988,9.582450548
20,0.514,1,correct,-6.615400051,5.374964088
20,0.572,1,correct,8.206650806,5.600068548
20,0.688,1,correct,6.864613396,2.912666969
20,0.522,1,correct,19.49471002,3.573914232
20,0.538,1,correct,-6.609552996,-1.681642233
20,0.55,1,correct,-5.238840265,2.222600983
20,0.492,1,correct,5.045510615,2.533336293
20,0.486,1,correct,7.573137067,0.856346009
20,0.484,1,correct,7.417065385,4.209618295
20,0.512,1,correct,-3.46605837,0.902671875
20,0.51,1,correct,13.26671398,9.647405326
20,0.504,1,correct,11.00234827,8.805987241
20,0.56,1,correct,-3.41569963,-3.995262685
20,0.588,1,correct,-6.660306621,-4.181203312
20,0.522,1,correct,4.926919922,1.709664143
20,0.52,1,correct,-8.632270256,11.61469066
20,0.388,1,correct,-2.497337157,-1.657280651
20,0.446,1,correct,-5.163994559,1.279029061
20,0.476,1,correct,4.08075651,-4.407033518
20,0.466,1,correct,-6.161905078,-4.771417735
20,0.518,1,correct,11.17206713,-0.990815631
20,0.45,1,correct,0.527073157,-2.2022305
20,0.468,1,correct,12.67780769,5.774005554
20,0.522,1,correct,17.96575287,10.69461875
20,0.51,1,correct,12.66574436,12.07125534
20,0.664,1,correct,-0.899036819,-4.034990851
20,0.474,1,correct,19.55679098,14.74824889
20,0.496,1,correct,18.13512045,13.51620413
20,0.596,1,correct,14.01099816,7.181806104
20,0.508,1,correct,-7.0455993,-8.332250027
20,0.674,1,correct,0.316691207,3.726283436
20,0.526,1,correct,-6.030552731,-1.827798667
20,0.53,1,correct,-1.774152373,-1.38246487
20,0.474,1,correct,4.298042383,3.61788453
20,0.518,1,correct,2.242782696,-2.83907416
20,0.468,1,correct,13.9983676,5.887676496
20,0.49,1,correct,-7.975934374,-3.208369959
20,0.544,1,correct,4.497772787,-0.246502931
21,0.618,1,correct,-2.311783845,-3.192411785
21,0.616,1,correct,-5.086397908,-8.192808488
21,0.65,1,correct,-6.809576849,-10.11344985
21,0.468,1,correct,6.436547202,1.786315636
21,0.57,1,correct,-5.966614992,-0.188902258
21,0.542,1,correct,-4.144443924,-3.076506412
21,0.616,1,correct,-1.125163462,0.978586425
21,0.754,1,correct,5.630171893,1.404450436
21,0.768,1,correct,-7.687820161,-5.923416113
21,0.587,1,correct,-3.146012269,-4.873413519
21,0.79,1,correct,5.949482804,4.805994699
21,0.586,1,correct,0.389159835,-3.38845012
21,0.776,1,correct,-2.946392439,-2.937222654
21,0.728,1,correct,-1.073903359,-0.781572507
21,0.736,1,correct,1.638514538,-1.791149319
21,0.57,1,correct,7.548505462,0.151760521
21,0.518,1,correct,-6.540564419,-9.571616732
21,0.552,1,correct,2.084397405,-3.768712596
21,0.492,1,correct,-4.100528161,-3.692618338
21,0.594,1,correct,-12.48052902,-11.92750808
21,0.722,1,correct,-1.069271062,-0.958513385
21,0.54,1,correct,-6.924387971,-5.845379066
21,0.46,1,correct,9.008360611,1.947135063
21,0.506,1,correct,-4.637762921,-5.253417388
21,0.464,1,correct,5.342605573,3.452152347
21,0.548,1,correct,-4.837578306,-6.523412706
21,0.564,1,correct,-8.295110069,-9.708562953
21,0.494,1,correct,9.885393676,4.45241351
21,0.536,1,correct,-3.63785129,-2.50971746
21,0.592,1,correct,1.080863161,-0.328431767
21,0.554,1,correct,-2.748695413,-5.87233777
21,0.516,1,correct,1.067456228,-0.643736374
21,0.398,1,correct,-6.968923132,-7.961976566
21,0.49,1,correct,0.064008023,1.101645003
21,0.424,1,correct,6.198190941,0.891421392
21,0.54,1,correct,1.707781452,3.76933395
21,0.538,1,correct,-7.711609491,-11.68136271
21,0.442,1,correct,-2.583056704,-2.086311243
21,0.502,1,correct,3.796468554,-2.738474887
21,0.528,1,correct,-0.516729716,-0.39590237
21,0.466,1,correct,-13.96066823,-12.19755
21,0.64,1,correct,-6.126424907,-3.773249921
21,0.634,1,correct,-2.725941841,-1.075178983
21,0.528,1,correct,-8.582307083,7.578857256
21,0.444,1,correct,-10.15183777,-7.034954957
21,0.598,1,correct,-6.004526785,-6.508907937
21,0.482,1,correct,-3.99733094,-4.960655933
21,0.41,1,correct,-1.722696248,0.823449277
21,0.494,1,correct,-5.2669937,-2.737141727
21,0.476,1,correct,-6.514531305,-1.446122577
21,0.612,0,correct,0.15937498,-0.038849084
21,0.536,1,error,2.956582103,-3.105196456
21,0.502,1,correct,0.562197152,-0.649963828
21,0.528,1,correct,6.900992498,3.940721014
21,0.522,1,correct,8.331125774,5.684938304
21,0.556,1,correct,-3.839011393,-0.310527895
21,0.402,1,correct,-1.259597534,-3.832637522
21,0.506,1,correct,-2.49838588,-2.295811152
21,0.524,1,correct,-4.821621097,-0.823789016
21,0.594,1,correct,-6.66445306,-5.61755713
21,0.526,1,correct,-3.764517179,-1.510369115
21,0.518,1,correct,3.974458798,0.618650393
21,0.496,1,correct,-2.972764854,-2.838396083
21,0.696,1,correct,-10.24174209,-6.050589832
21,0.498,1,correct,-3.305253715,-3.75763484
21,0.524,1,correct,8.87275222,0.927021621
21,0.512,1,correct,-10.26416799,-6.51028626
21,0.428,1,correct,-9.191191698,-8.895449187
21,0.458,1,correct,4.363911768,0.816717105
21,0.632,1,correct,5.588020931,3.434940017
21,0.492,1,correct,-0.774701641,-0.006189653
21,0.556,1,correct,-5.563120094,-6.429214121
21,0.724,1,correct,-1.669681812,-0.577708514
21,0.516,1,correct,9.920957961,7.712727895
21,0.534,1,correct,-7.362114921,-7.011199062
21,0.684,1,correct,-7.217837489,-6.514463212
21,0.604,1,correct,4.932447391,1.050752348
21,0.488,1,correct,-1.852568871,-0.776375742
21,0.662,1,correct,-7.12227766,-4.679630693
21,0.562,1,correct,-6.512554084,-0.938646219
21,0.714,1,correct,-8.393951656,-9.088466603
21,0.542,1,correct,-8.99064637,-9.957241977
21,0.586,1,correct,-8.148650935,-4.697629396
21,0.476,1,correct,5.93970658,1.927310143
21,0.464,1,correct,6.745418945,-1.381395546
21,0.384,1,correct,-6.636629308,-4.627900924
21,0.45,1,correct,-0.878749734,2.117488111
21,0.44,1,correct,-2.314251582,-3.307567305
21,0.56,1,correct,-2.085640962,-0.541541247
21,0.564,1,correct,-4.932693971,-2.813510798
21,0.58,1,correct,-8.226942239,-3.915581178
21,0.472,1,correct,-4.935778715,-3.140713022
21,0.486,1,correct,6.445935481,2.874285174
21,0.468,1,correct,-1.938641649,-1.980407951
21,0.366,1,correct,8.608497433,2.208091053
21,0.572,1,correct,1.585744552,-1.062076815
21,0.424,1,correct,-11.10788171,-6.501860173
21,0.51,1,correct,-1.148867565,-1.184932637
21,0.434,1,correct,10.41057768,-4.382259801
21,0.784,1,correct,-5.067950134,2.166185448
21,0.456,1,correct,-3.257749336,-2.66821372
21,0.698,1,correct,-5.383638217,-6.011348681
21,0.668,1,correct,-3.583746074,-2.187451252
21,0.5,1,correct,-2.170894493,5.025062589
21,0.444,1,correct,-3.593832307,1.417126257
21,0.392,1,correct,13.8450806,13.28538582
21,0.498,1,correct,0.289070232,2.018090723
21,0.69,1,correct,-3.963485859,-2.061000292
21,0.556,1,correct,0.707374169,-2.939807758
21,0.518,1,correct,-1.494925134,-3.402885734
21,0.524,1,correct,-3.271931666,0.217796873
21,0.444,1,correct,7.863047712,2.754299958
21,0.712,1,correct,6.157162452,-1.219928191
21,0.564,1,correct,16.9096048,13.81861755
21,0.468,1,correct,-7.943679168,-6.515753433
21,0.48,1,correct,4.813355885,1.236242121
21,0.56,1,correct,-0.149257421,-0.076408874
21,0.414,1,correct,6.255786417,0.897805015
21,0.586,1,correct,8.040426471,7.473159836
21,0.492,1,correct,4.470164106,-0.467291767
21,0.582,1,correct,1.661056583,0.901231211
21,0.488,1,correct,-1.78681304,-3.702941402
21,0.53,1,correct,-0.015913278,0.598264387
21,0.42,1,correct,-6.831837961,-6.187159368
21,0.508,1,correct,-1.539205911,1.162110016
21,0.53,1,correct,-2.168369765,-5.017539254
21,0.488,1,correct,-1.54011773,-4.320672462
21,0.792,1,correct,-2.189584125,0.446340828
21,0.456,1,correct,-3.608978934,-3.210808871
21,0.488,1,correct,-5.428269765,-3.305451612
21,0.468,1,correct,-5.214775513,-1.512477784
21,0.52,1,correct,-2.950175552,-2.387247151
21,0.482,1,correct,-4.446265081,-2.05875402
21,0.418,1,correct,5.357525752,1.777993485
21,0.462,1,correct,-5.046514628,-6.077260892
21,0.486,1,correct,-1.087129105,-3.505860421
21,0.538,1,correct,-6.888225116,-5.685380252
21,0.516,1,correct,9.649540945,-0.531487136
21,0.562,1,correct,-2.687275198,-0.279758555
21,0.532,1,correct,-1.485826777,-5.227086796
21,0.51,1,correct,-6.421451378,-5.8734487
21,0.618,1,correct,-7.002801209,-4.720031257
21,0.522,1,correct,-6.176297237,-4.838807258
21,0.49,1,correct,-3.183128419,-5.41809593
21,0.478,1,correct,-10.5445485,-11.88988288
21,0.522,1,correct,9.118140933,3.641649813
21,0.55,1,correct,-7.755921461,-4.385564715
21,0.512,1,correct,-15.56007641,-1.825996677
21,0.466,1,correct,-4.582340632,-4.372464339
21,0.544,1,correct,-7.798814632,-1.508061842
21,0.408,1,correct,7.351533706,6.148593857
21,0.398,1,correct,-3.089440199,-3.399360092
21,0.404,1,correct,-5.431501357,-4.133499839
21,0.648,1,correct,1.839192993,-1.162453003
21,0.47,1,correct,-3.898740925,-0.608500594
21,0.612,1,correct,3.028390804,-0.322293272
21,0.524,1,correct,8.5068704,6.525847961
21,0.514,1,correct,-0.888206904,-0.32389757
21,0.488,1,correct,-3.210710148,-4.025838357
21,0.536,1,correct,-1.022046943,-1.035586586
21,0.626,1,correct,-4.511665925,-1.523552799
21,0.472,1,correct,-11.0466791,-0.62445296
21,0.652,1,correct,4.964180046,2.858798181
21,0.5,1,correct,6.570516841,1.216421913
21,0.552,1,correct,-6.782575261,-4.364312499
21,0.378,1,correct,7.351181456,5.715007072
21,0.496,1,correct,-2.171571618,3.8802116
21,0.706,0,correct,3.775165329,0.979594921
21,0.688,1,error,15.93309961,-26.05206502
21,0.526,1,correct,-4.144350897,-7.639325064
21,0.502,1,correct,-1.186413948,0.993195921
21,0.48,1,correct,4.493548554,-4.47753336
21,0.462,1,correct,22.56082612,18.32060771
21,0.574,1,correct,-2.500680176,-3.207586276
21,0.576,1,correct,-10.19168025,-4.973113753
21,0.512,1,correct,9.61695433,2.411661096
21,0.566,1,correct,-3.342562118,-4.585750144
21,0.462,1,correct,-7.269445009,-5.666089202
21,0.582,1,correct,6.024248892,6.654452502
21,0.498,1,correct,-15.32872686,-9.882114942
21,0.57,1,correct,5.207985701,2.200630816
21,0.806,1,correct,8.659185012,5.17583965
21,0.518,1,correct,-1.520470163,-0.034740225
21,0.484,1,correct,5.381822167,5.208744915
21,0.496,1,correct,-0.278394031,0.528892295
21,0.424,1,correct,-4.087765253,-4.013846447
21,0.736,1,correct,-0.309034521,-1.847813688
21,0.582,1,correct,-4.526427875,-2.824733878
21,0.482,1,correct,7.153310988,2.178582726
21,0.484,1,correct,0.820261622,0.763841091
21,0.476,1,correct,-6.404752882,5.188759303
21,0.55,1,correct,10.86170279,1.967455071
